Gene stable ID,Gene name,Human gene stable ID,Human gene name
ENSMUSG00000114242,Gm31219,,
ENSMUSG00002075677,Gm54852,,
ENSMUSG00000043410,Hfm1,ENSG00000162669,HFM1
ENSMUSG00000071451,Psmg4,ENSG00000180822,PSMG4
ENSMUSG00000082895,Rpsa-ps9,,
ENSMUSG00000068040,Tm9sf4,ENSG00000101337,TM9SF4
ENSMUSG00000034973,Dop1a,ENSG00000083097,DOP1A
ENSMUSG00000073775,Kti12,ENSG00000198841,KTI12
ENSMUSG00000028362,Tnfsf8,ENSG00000106952,TNFSF8
ENSMUSG00000042590,Ipo11,ENSG00000086200,IPO11
ENSMUSG00000064765,Gm26456,ENSG00000207231,Y_RNA
ENSMUSG00000064765,Gm26456,ENSG00000277604,Y_RNA
ENSMUSG00000045031,Cetn4,,
ENSMUSG00000022911,Arl13b,ENSG00000169379,ARL13B
ENSMUSG00000030091,Nup210,ENSG00000132182,NUP210
ENSMUSG00000104518,Gm37162,,
ENSMUSG00000084345,Rpl17-ps4,,
ENSMUSG00000069620,Gm5250,,
ENSMUSG00000003411,Rab3b,ENSG00000169213,RAB3B
ENSMUSG00000099498,Gm29283,,
ENSMUSG00000113880,A030005L19Rik,,
ENSMUSG00000039842,Mcph1,ENSG00000147316,MCPH1
ENSMUSG00000113973,A030014E15Rik,,
ENSMUSG00000113846,Gm6217,,
ENSMUSG00000113084,A030003K21Rik,,
ENSMUSG00000042414,Prdm14,ENSG00000147596,PRDM14
ENSMUSG00000076424,Gm25986,,
ENSMUSG00000047854,Stx19,ENSG00000178750,STX19
ENSMUSG00000102114,BC048559,,
ENSMUSG00000025432,Avil,ENSG00000135407,AVIL
ENSMUSG00000022912,Pros1,ENSG00000184500,PROS1
ENSMUSG00000113925,Gm7544,,
ENSMUSG00000082699,Gm12736,,
ENSMUSG00000114011,Gm47955,,
ENSMUSG00000039852,Rere,ENSG00000142599,RERE
ENSMUSG00000113097,Gm47959,,
ENSMUSG00000101784,Gm7553,,
ENSMUSG00000038496,Slc19a3,ENSG00000135917,SLC19A3
ENSMUSG00000106407,Gm43439,,
ENSMUSG00000051444,Bbs12,ENSG00000181004,BBS12
ENSMUSG00000083353,Gm12540,,
ENSMUSG00000054779,Fgf2os,,
ENSMUSG00000100432,Gm7539,,
ENSMUSG00000100190,Krtap28-10,,
ENSMUSG00000113267,Gm47969,,
ENSMUSG00000105063,Gm43488,,
ENSMUSG00000104423,A030005K14Rik,,
ENSMUSG00000101315,Krtap28-13,,
ENSMUSG00000037225,Fgf2,ENSG00000138685,FGF2
ENSMUSG00000099691,Gm29518,,
ENSMUSG00000116574,Gm18870,,
ENSMUSG00000116612,Gm49621,,
ENSMUSG00000026166,Ccl20,ENSG00000115009,CCL20
ENSMUSG00000116871,Gm33912,,
ENSMUSG00000116752,Gm49622,,
ENSMUSG00000022702,Hira,ENSG00000100084,HIRA
ENSMUSG00002075799,Gm55075,,
ENSMUSG00000067047,Olfr719-ps,,
ENSMUSG00000005299,Letm1,ENSG00000168924,LETM1
ENSMUSG00000034848,Ttc21b,ENSG00000123607,TTC21B
ENSMUSG00000101173,Gm29519,,
ENSMUSG00000077287,Gm25763,,
ENSMUSG00000064392,Gm23626,ENSG00000277184,SNORA9
ENSMUSG00000086067,Gm16183,,
ENSMUSG00000105134,Gm42923,,
ENSMUSG00000086483,8030443G20Rik,,
ENSMUSG00000087300,Gm16725,,
ENSMUSG00000028085,Gatb,ENSG00000059691,GATB
ENSMUSG00000090334,Gm17149,,
ENSMUSG00000053560,Ier2,ENSG00000160888,IER2
ENSMUSG00002076737,Gm55125,ENSG00000199577,RNU6-822P
ENSMUSG00000085787,Gm13092,,
ENSMUSG00002075295,Gm55126,ENSG00000252126,RNU6-313P
ENSMUSG00000039838,Slc45a1,ENSG00000162426,SLC45A1
ENSMUSG00000118487,Gm50464,,
ENSMUSG00000033658,Ddx19b,ENSG00000157349,DDX19B
ENSMUSG00000059064,Gm10059,,
ENSMUSG00000107149,Gm30708,,
ENSMUSG00000019988,Nedd1,ENSG00000139350,NEDD1
ENSMUSG00000085869,Gm16079,,
ENSMUSG00000085097,Gm13049,,
ENSMUSG00000078492,1700045H11Rik,,
ENSMUSG00000093087,Mir3473d,,
ENSMUSG00000031465,Angpt2,ENSG00000091879,ANGPT2
ENSMUSG00000084314,Rps15a-ps3,,
ENSMUSG00000028967,Errfi1,ENSG00000116285,ERRFI1
ENSMUSG00000029472,Anapc5,ENSG00000089053,ANAPC5
ENSMUSG00000064302,Clasp1,ENSG00000074054,CLASP1
ENSMUSG00002075946,Gm54731,,
ENSMUSG00000058252,Tcp11x2,ENSG00000215029,TCP11X2
ENSMUSG00000058252,Tcp11x2,ENSG00000268235,TCP11X1
ENSMUSG00000001910,Nacc1,ENSG00000160877,NACC1
ENSMUSG00000028964,Park7,ENSG00000116288,PARK7
ENSMUSG00000056281,Olfr1322,,
ENSMUSG00000083399,Gm15033,,
ENSMUSG00000028182,Lrriq3,ENSG00000162620,LRRIQ3
ENSMUSG00000060726,Tmsb15a,,
ENSMUSG00000029755,Dlx5,ENSG00000105880,DLX5
ENSMUSG00000050504,Olfr1323,,
ENSMUSG00000084330,Gm15019,,
ENSMUSG00002074871,Gm54733,,
ENSMUSG00000118656,Gm54734,,
ENSMUSG00000083754,Gm7803,,
ENSMUSG00000082660,Gm14612,,
ENSMUSG00000119917,Gm22288,ENSG00000206625,RNU6-1
ENSMUSG00000072969,Armcx5,ENSG00000125962,ARMCX5
ENSMUSG00000038267,Slc22a23,ENSG00000137266,SLC22A23
ENSMUSG00000031467,Agpat5,ENSG00000155189,AGPAT5
ENSMUSG00000107882,Gm44278,,
ENSMUSG00000052751,Repin1,ENSG00000214022,REPIN1
ENSMUSG00000048173,Olfr1324,,
ENSMUSG00000088412,Gm24241,ENSG00000221303,SNORA79
ENSMUSG00000111432,Gm47993,,
ENSMUSG00000111740,Gm49783,,
ENSMUSG00000083112,Gm14620,,
ENSMUSG00000040521,Tsfm,ENSG00000123297,TSFM
ENSMUSG00000043384,Gprasp1,ENSG00000198932,GPRASP1
ENSMUSG00000082130,Gm15799,,
ENSMUSG00000083658,Gm15798,,
ENSMUSG00000105028,Gm18747,,
ENSMUSG00000074671,Tspyl3,,
ENSMUSG00000060811,Gm10088,,
ENSMUSG00000107789,Gm44965,,
ENSMUSG00000086671,Gm13618,,
ENSMUSG00000105906,Iglc1,ENSG00000254709,IGLL5
ENSMUSG00000105906,Iglc1,ENSG00000211679,IGLC3
ENSMUSG00000105906,Iglc1,ENSG00000128322,IGLL1
ENSMUSG00000105906,Iglc1,ENSG00000211685,IGLC7
ENSMUSG00000105906,Iglc1,ENSG00000211677,IGLC2
ENSMUSG00000105906,Iglc1,ENSG00000211675,IGLC1
ENSMUSG00000106668,Iglj1,,
ENSMUSG00000098488,Pla2g4b,ENSG00000243708,PLA2G4B
ENSMUSG00000007216,Zfp775,,
ENSMUSG00000105547,Iglc3,ENSG00000254709,IGLL5
ENSMUSG00000105547,Iglc3,ENSG00000211679,IGLC3
ENSMUSG00000105547,Iglc3,ENSG00000128322,IGLL1
ENSMUSG00000105547,Iglc3,ENSG00000211685,IGLC7
ENSMUSG00000105547,Iglc3,ENSG00000211677,IGLC2
ENSMUSG00000105547,Iglc3,ENSG00000211675,IGLC1
ENSMUSG00000106405,Iglj3p,,
ENSMUSG00000105231,Iglj3,,
ENSMUSG00000109784,Gm45493,,
ENSMUSG00000076934,Iglv1,,
ENSMUSG00000110530,Gm35934,,
ENSMUSG00000110651,Gm45770,,
ENSMUSG00000107640,Gm38804,,
ENSMUSG00000040370,Etfrf1,ENSG00000205707,ETFRF1
ENSMUSG00000106444,Gm18748,,
ENSMUSG00000031960,Aars,ENSG00000090861,AARS1
ENSMUSG00000092426,Gm18779,,
ENSMUSG00000106039,Iglc4,ENSG00000254709,IGLL5
ENSMUSG00000106039,Iglc4,ENSG00000211679,IGLC3
ENSMUSG00000106039,Iglc4,ENSG00000128322,IGLL1
ENSMUSG00000106039,Iglc4,ENSG00000211685,IGLC7
ENSMUSG00000106039,Iglc4,ENSG00000211677,IGLC2
ENSMUSG00000106039,Iglc4,ENSG00000211675,IGLC1
ENSMUSG00000106264,Mir7646,,
ENSMUSG00000092410,Gm18354,,
ENSMUSG00000088464,Mir1970,,
ENSMUSG00000092179,Vmn2r-ps75,,
ENSMUSG00000105066,Iglj4,,
ENSMUSG00000103409,Lsmem2,ENSG00000179564,LSMEM2
ENSMUSG00000072964,Bhlhb9,ENSG00000286237,ARMCX5-GPRASP2
ENSMUSG00000072964,Bhlhb9,ENSG00000198908,BHLHB9
ENSMUSG00000076937,Iglc2,ENSG00000254709,IGLL5
ENSMUSG00000076937,Iglc2,ENSG00000211679,IGLC3
ENSMUSG00000076937,Iglc2,ENSG00000128322,IGLL1
ENSMUSG00000076937,Iglc2,ENSG00000211685,IGLC7
ENSMUSG00000076937,Iglc2,ENSG00000211677,IGLC2
ENSMUSG00000076937,Iglc2,ENSG00000211675,IGLC1
ENSMUSG00000075701,Selenos,ENSG00000131871,SELENOS
ENSMUSG00000103164,Gm38150,,
ENSMUSG00000104975,Iglj2,,
ENSMUSG00000104122,Gm37482,,
ENSMUSG00000103511,Gm5285,,
ENSMUSG00000105128,Gm42870,,
ENSMUSG00000032309,Fbxo22,ENSG00000167196,FBXO22
ENSMUSG00000076939,Iglv3,ENSG00000211639,IGLV4-60
ENSMUSG00000076939,Iglv3,ENSG00000211637,IGLV4-69
ENSMUSG00000103295,Scp2-ps1,,
ENSMUSG00000103981,Gm37449,,
ENSMUSG00000104329,Gm37324,,
ENSMUSG00002075380,Gm54859,,
ENSMUSG00000038332,Sesn1,ENSG00000080546,SESN1
ENSMUSG00000113430,Gm47086,,
ENSMUSG00000091558,Gm17227,,
ENSMUSG00000105160,A530030E21Rik,,
ENSMUSG00000065807,Gm23038,ENSG00000206759,RNU6-787P
ENSMUSG00000113843,Gm6129,,
ENSMUSG00000076940,Iglv2,,
ENSMUSG00000102443,Gm37102,,
ENSMUSG00000114170,Gm47120,,
ENSMUSG00000104377,Gm37515,,
ENSMUSG00000113998,Gm40909,,
ENSMUSG00000104553,9330178D15Rik,,
ENSMUSG00000118423,Lrrc70,,
ENSMUSG00000024970,Spindoc,ENSG00000168005,SPINDOC
ENSMUSG00000104826,Gm42947,,
ENSMUSG00000105949,Gm6510,,
ENSMUSG00000050742,Olfr164,,
ENSMUSG00000104573,Gm42886,,
ENSMUSG00000113554,Gm36758,,
ENSMUSG00000100833,Gm28988,,
ENSMUSG00000089036,Gm22158,,
ENSMUSG00000051000,Fhip1a,ENSG00000164142,FHIP1A
ENSMUSG00002075049,Gm54736,,
ENSMUSG00000050158,Olfr165,,
ENSMUSG00000025873,Faf2,ENSG00000113194,FAF2
ENSMUSG00000041429,Nthl1,ENSG00000065057,NTHL1
ENSMUSG00000056698,Elmod3,ENSG00000115459,ELMOD3
ENSMUSG00000077172,Gm25762,,
ENSMUSG00000056822,Olfr166,ENSG00000196071,OR2L13
ENSMUSG00000092307,Vmn2r-ps76,,
ENSMUSG00000045341,Olfr167,ENSG00000203663,OR2L2
ENSMUSG00000045341,Olfr167,ENSG00000279263,OR2L8
ENSMUSG00000045341,Olfr167,ENSG00000198128,OR2L3
ENSMUSG00000045341,Olfr167,ENSG00000197454,OR2L5
ENSMUSG00000092287,Vmn2r-ps77,,
ENSMUSG00000032640,Chsy1,ENSG00000131873,CHSY1
ENSMUSG00000117743,Gm50232,,
ENSMUSG00000061361,Olfr168,ENSG00000196071,OR2L13
ENSMUSG00000095690,Rab11b-ps2,,
ENSMUSG00000053510,Nrd1,ENSG00000078618,NRDC
ENSMUSG00000118297,Gm18842,,
ENSMUSG00000041845,Rhod,ENSG00000173156,RHOD
ENSMUSG00000097634,Gm26827,,
ENSMUSG00000068535,Olfr169,ENSG00000177275,OR2AJ1
ENSMUSG00000030376,Slc8a2,ENSG00000118160,SLC8A2
ENSMUSG00000031112,Stk26,ENSG00000134602,STK26
ENSMUSG00000052504,Epha3,ENSG00000044524,EPHA3
ENSMUSG00000026829,Gbgt1,ENSG00000148288,GBGT1
ENSMUSG00000103731,Gm17530,,
ENSMUSG00000032311,Nrg4,ENSG00000169752,NRG4
ENSMUSG00000111131,9930024M15Rik,,
ENSMUSG00000080115,Eef1akmt3,ENSG00000123427,EEF1AKMT3
ENSMUSG00000024369,Nelfe,ENSG00000204356,NELFE
ENSMUSG00000053080,Zfta,ENSG00000188070,ZFTA
ENSMUSG00000006732,Mettl1,ENSG00000037897,METTL1
ENSMUSG00000063611,Gm10134,,
ENSMUSG00000051413,Plagl2,ENSG00000126003,PLAGL2
ENSMUSG00000050174,Nudt6,ENSG00000170917,NUDT6
ENSMUSG00000065800,Gm23042,ENSG00000206724,RNU6-756P
ENSMUSG00000065800,Gm23042,ENSG00000199598,RNU6-859P
ENSMUSG00000108699,Gm18988,,
ENSMUSG00000108686,Gm45080,,
ENSMUSG00000030895,Hpx,ENSG00000110169,HPX
ENSMUSG00000098293,Mir6991,,
ENSMUSG00000049303,Syt12,ENSG00000173227,SYT12
ENSMUSG00000074899,Sptbn5,ENSG00000137877,SPTBN5
ENSMUSG00000036131,Frmd7,ENSG00000165694,FRMD7
ENSMUSG00000038963,Slco4a1,ENSG00000101187,SLCO4A1
ENSMUSG00000006724,Cyp27b1,ENSG00000111012,CYP27B1
ENSMUSG00000042041,2010003K11Rik,ENSG00000173237,C11orf86
ENSMUSG00000039814,Xkr5,ENSG00000275591,XKR5
ENSMUSG00000070458,Vmn2r73,,
ENSMUSG00000025007,Aldh18a1,ENSG00000059573,ALDH18A1
ENSMUSG00000050029,Rap2c,ENSG00000123728,RAP2C
ENSMUSG00000113185,Gm47127,,
ENSMUSG00000114572,Gm48457,,
ENSMUSG00000053297,AI854703,ENSG00000284691,
ENSMUSG00000021411,Pxdc1,ENSG00000168994,PXDC1
ENSMUSG00000082556,Gm5387,,
ENSMUSG00000030127,Cops7a,ENSG00000111652,COPS7A
ENSMUSG00000036109,Mbnl3,ENSG00000076770,MBNL3
ENSMUSG00000040502,Marchf9,ENSG00000139266,MARCHF9
ENSMUSG00000092440,Vmn2r-ps78,,
ENSMUSG00000031286,Glt28d2,,
ENSMUSG00000038738,Shank1,ENSG00000161681,SHANK1
ENSMUSG00000106508,4933425M03Rik,,
ENSMUSG00000082744,Gm15625,,
ENSMUSG00000119325,Gm26204,ENSG00000207116,RNU6-31P
ENSMUSG00000119325,Gm26204,ENSG00000207222,RNU6-456P
ENSMUSG00000103993,Gm38030,,
ENSMUSG00000086786,Gm15908,,
ENSMUSG00000032128,Robo3,ENSG00000154134,ROBO3
ENSMUSG00000071324,Armc2,ENSG00000118690,ARMC2
ENSMUSG00000044330,Gm9790,,
ENSMUSG00002075155,Gm54781,ENSG00000201384,
ENSMUSG00000113044,Gm47149,,
ENSMUSG00000118701,Gm54782,,
ENSMUSG00000098444,Gm27811,,
ENSMUSG00000113615,Gm47150,,
ENSMUSG00000040037,Negr1,ENSG00000172260,NEGR1
ENSMUSG00000021692,Dimt1,ENSG00000086189,DIMT1
ENSMUSG00002075691,Gm55047,,
ENSMUSG00000088420,Gm22551,,
ENSMUSG00000109941,Exosc6,ENSG00000223496,EXOSC6
ENSMUSG00000053678,Defb40,,
ENSMUSG00000053695,Defb37,,
ENSMUSG00000027293,Ehd4,ENSG00000103966,EHD4
ENSMUSG00000053790,Defb38,,
ENSMUSG00000086330,1700007J10Rik,,
ENSMUSG00000080726,Gm15366,,
ENSMUSG00000061847,Defb39,,
ENSMUSG00000086536,Gm12264,,
ENSMUSG00000017499,Cdc6,ENSG00000094804,CDC6
ENSMUSG00000039375,Wdr17,ENSG00000150627,WDR17
ENSMUSG00000104696,Gm42946,,
ENSMUSG00000106047,Gm42942,,
ENSMUSG00000106385,Gm42943,,
ENSMUSG00000113822,Gm47151,,
ENSMUSG00000105290,Gm43528,,
ENSMUSG00000113457,Gm47152,,
ENSMUSG00000083122,Gm15578,,
ENSMUSG00000086708,Gm15577,,
ENSMUSG00000038246,Fam50b,ENSG00000145945,FAM50B
ENSMUSG00000106018,Gm43527,,
ENSMUSG00000105803,Gm43526,,
ENSMUSG00000102322,4930566N20Rik,,
ENSMUSG00000077581,Gm24373,,
ENSMUSG00000119092,Gm23725,ENSG00000207451,RNU6-291P
ENSMUSG00000082950,Btf3-ps10,,
ENSMUSG00000118872,Gm22458,ENSG00000201260,RNU6-1075P
ENSMUSG00000081350,Gm5388,,
ENSMUSG00000118829,Gm23379,ENSG00000212561,RNU6-381P
ENSMUSG00000113740,Gm8598,,
ENSMUSG00002075057,Gm54746,,
ENSMUSG00000104555,Gm5983,,
ENSMUSG00000081188,Gm14621,,
ENSMUSG00000113484,Gm47157,,
ENSMUSG00000113763,Gm49287,,
ENSMUSG00000027722,Spata5,ENSG00000145375,SPATA5
ENSMUSG00000046020,Pofut1,ENSG00000101346,POFUT1
ENSMUSG00000114127,Gm8231,,
ENSMUSG00000031328,Flna,ENSG00000196924,FLNA
ENSMUSG00000113170,Gm36839,,
ENSMUSG00000113784,Gm46400,,
ENSMUSG00000113920,Gm18783,,
ENSMUSG00000113560,Gm48519,,
ENSMUSG00000114099,Gm48695,,
ENSMUSG00000113651,Gm4900,,
ENSMUSG00000112973,Gm48520,,
ENSMUSG00000033530,Ttc7b,ENSG00000165914,TTC7B
ENSMUSG00000113271,Gm40653,,
ENSMUSG00000088992,Gm22769,ENSG00000252952,RNU6-58P
ENSMUSG00002076020,Gm23851,ENSG00000222791,RNU6-67P
ENSMUSG00000116722,Gm49627,,
ENSMUSG00000064262,Gimap8,ENSG00000171115,GIMAP8
ENSMUSG00000062245,Olfr170,ENSG00000177275,OR2AJ1
ENSMUSG00000114003,Gm9616,,
ENSMUSG00000112968,Gm48530,,
ENSMUSG00000113636,Gm8616,,
ENSMUSG00000068167,Csnka2ip,ENSG00000283434,CSNKA2IP
ENSMUSG00000113534,Gm19163,,
ENSMUSG00000021597,Slf1,ENSG00000133302,SLF1
ENSMUSG00000060480,Olfr171,ENSG00000177275,OR2AJ1
ENSMUSG00000116790,Gm49596,,
ENSMUSG00000059920,4930453N24Rik,ENSG00000179021,C3orf38
ENSMUSG00000108117,Gm44262,,
ENSMUSG00000085666,Tdg-ps2,,
ENSMUSG00000047141,Zfp654,ENSG00000175105,ZNF654
ENSMUSG00000034245,Hdac11,ENSG00000163517,HDAC11
ENSMUSG00000027568,Ntsr1,ENSG00000101188,NTSR1
ENSMUSG00000020014,Cfap54,ENSG00000188596,CFAP54
ENSMUSG00000041247,Lamp3,,
ENSMUSG00000026669,Mcm10,ENSG00000065328,MCM10
ENSMUSG00000097945,Gm17799,,
ENSMUSG00000054604,Cggbp1,ENSG00000163320,CGGBP1
ENSMUSG00000108719,Gm44757,,
ENSMUSG00000097999,Gm9061,,
ENSMUSG00000090774,Vmn2r74,,
ENSMUSG00000116811,Gm16385,,
ENSMUSG00002076385,Gm54742,,
ENSMUSG00000050783,Htr1f,ENSG00000179097,HTR1F
ENSMUSG00000076444,Mir761,ENSG00000283899,MIR761
ENSMUSG00000028218,Cibar1,ENSG00000188343,CIBAR1
ENSMUSG00000069808,Tlcd3a,ENSG00000167695,TLCD3A
ENSMUSG00000113917,Gm48382,,
ENSMUSG00000113864,Gm48381,,
ENSMUSG00000056131,Pgm3,ENSG00000013375,PGM3
ENSMUSG00000089178,Gm22429,,
ENSMUSG00000116833,Gm9584,,
ENSMUSG00000090121,Abhd12b,ENSG00000131969,ABHD12B
ENSMUSG00000116687,Gm49629,,
ENSMUSG00002075473,Gm54743,,
ENSMUSG00000116699,Gm49631,,
ENSMUSG00000022686,B3gnt5,ENSG00000176597,B3GNT5
ENSMUSG00000092263,Vmn2r-ps79,,
ENSMUSG00000042675,Ypel3,ENSG00000090238,YPEL3
ENSMUSG00000085624,Gm14573,,
ENSMUSG00000108158,Gm44002,,
ENSMUSG00000051124,Gimap9,,
ENSMUSG00000106166,Gm43484,,
ENSMUSG00000107397,4930402H05Rik,,
ENSMUSG00000080723,Gm12564,,
ENSMUSG00000081093,Gm12565,,
ENSMUSG00000085677,4930594O21Rik,,
ENSMUSG00000030265,Kras,ENSG00000133703,KRAS
ENSMUSG00000104605,Gm42922,,
ENSMUSG00000043648,Pld6,ENSG00000179598,PLD6
ENSMUSG00000037211,Spry1,ENSG00000164056,SPRY1
ENSMUSG00000113895,Gm48383,,
ENSMUSG00000049396,Gemin4,ENSG00000179409,GEMIN4
ENSMUSG00000020564,Atxn7l1,ENSG00000146776,ATXN7L1
ENSMUSG00000096592,Gm15801,,
ENSMUSG00000116980,Gm49597,,
ENSMUSG00000075330,A930003A15Rik,,
ENSMUSG00000038057,Dbil5,,
ENSMUSG00000097792,Gm27042,,
ENSMUSG00000024758,Rtn3,ENSG00000133318,RTN3
ENSMUSG00000038046,Mrm3,ENSG00000171861,MRM3
ENSMUSG00000106062,Gm43820,,
ENSMUSG00000004842,Pou1f1,ENSG00000064835,POU1F1
ENSMUSG00000104935,Gm43414,,
ENSMUSG00000002504,Slc9a3r2,ENSG00000065054,SLC9A3R2
ENSMUSG00000058174,Gm5148,,
ENSMUSG00000071252,2210408I21Rik,ENSG00000185261,KIAA0825
ENSMUSG00000027475,Kif3b,ENSG00000101350,KIF3B
ENSMUSG00000092529,Vmn2r-ps80,,
ENSMUSG00000092608,Vmn2r-ps81,,
ENSMUSG00000008028,1700008O03Rik,ENSG00000235034,C19orf81
ENSMUSG00000100755,Rps23-ps1,,
ENSMUSG00000097304,Rpl31-ps15,,
ENSMUSG00000028364,Tnc,ENSG00000041982,TNC
ENSMUSG00000089123,Gm26404,,
ENSMUSG00000106621,Gm42752,,
ENSMUSG00000105252,Gm42753,,
ENSMUSG00000107756,Gm44164,,
ENSMUSG00000086013,Gm15706,,
ENSMUSG00000067344,Rps25-ps1,,
ENSMUSG00000020844,Nxn,ENSG00000167693,NXN
ENSMUSG00002075270,Gm54835,,
ENSMUSG00000087277,2010013B24Rik,,
ENSMUSG00000108234,Gm44428,,
ENSMUSG00000092330,Vmn2r-ps82,,
ENSMUSG00000083962,Gm15707,,
ENSMUSG00000015522,Arnt,ENSG00000143437,ARNT
ENSMUSG00000027569,Mrgbp,ENSG00000101189,MRGBP
ENSMUSG00000030329,Pianp,ENSG00000139200,PIANP
ENSMUSG00000108509,Gm44780,,
ENSMUSG00000048756,Foxo3,ENSG00000118689,FOXO3
ENSMUSG00000092357,Vmn2r-ps83,,
ENSMUSG00000030699,Tbx6,ENSG00000149922,TBX6
ENSMUSG00000111702,Gm47945,,
ENSMUSG00000032417,Rwdd2a,ENSG00000013392,RWDD2A
ENSMUSG00002075014,Gm55081,,
ENSMUSG00000114256,Gm29844,,
ENSMUSG00000114778,Gm9634,,
ENSMUSG00000006728,Cdk4,ENSG00000135446,CDK4
ENSMUSG00000114809,Atp5c1-ps,,
ENSMUSG00000088521,Gm26088,,
ENSMUSG00000021413,Prpf4b,ENSG00000112739,PRPF4B
ENSMUSG00000116712,Gm49598,,
ENSMUSG00002075497,Gm54748,,
ENSMUSG00000004843,Chmp2b,ENSG00000083937,CHMP2B
ENSMUSG00000042548,Asxl1,ENSG00000171456,ASXL1
ENSMUSG00000044072,Eml6,ENSG00000214595,EML6
ENSMUSG00000015133,Lrrk1,ENSG00000154237,LRRK1
ENSMUSG00000032313,Tmem266,ENSG00000169758,TMEM266
ENSMUSG00000043008,Klhl6,ENSG00000172578,KLHL6
ENSMUSG00000058600,Rpl30,ENSG00000156482,RPL30
ENSMUSG00000054435,Gimap4,ENSG00000133574,GIMAP4
ENSMUSG00000116578,Gm49633,,
ENSMUSG00000116622,Gm5221,,
ENSMUSG00000091243,Vgll3,ENSG00000206538,VGLL3
ENSMUSG00000089719,Gm15758,,
ENSMUSG00002075499,Gm55061,,
ENSMUSG00000079143,Atxn7l1os1,,
ENSMUSG00000049401,Ogfr,ENSG00000060491,OGFR
ENSMUSG00000065899,Gm24523,ENSG00000200355,SNORA72
ENSMUSG00000065899,Gm24523,ENSG00000207084,SNORA72
ENSMUSG00000065899,Gm24523,ENSG00000207067,SNORA72
ENSMUSG00000071169,Defb46,,
ENSMUSG00000115685,D730044K07Rik,,
ENSMUSG00000044726,Erich5,ENSG00000177459,ERICH5
ENSMUSG00000085664,Atxn7l1os2,,
ENSMUSG00000031517,Gpm6a,ENSG00000150625,GPM6A
ENSMUSG00000020562,Efcab10,ENSG00000185055,EFCAB10
ENSMUSG00000042138,Msantd2,ENSG00000120458,MSANTD2
ENSMUSG00000115300,Gm49188,,
ENSMUSG00000116113,Gm49545,,
ENSMUSG00000115952,Gm18814,,
ENSMUSG00000116424,Gm7167,,
ENSMUSG00000018581,Dnah11,ENSG00000105877,DNAH11
ENSMUSG00000022323,Rida,ENSG00000132541,RIDA
ENSMUSG00000116631,Gm7366,,
ENSMUSG00000116671,Gm49635,,
ENSMUSG00002074945,Gm54750,,
ENSMUSG00000119593,Gm22448,,
ENSMUSG00000062901,Klhl24,ENSG00000114796,KLHL24
ENSMUSG00000034116,Vav1,ENSG00000141968,VAV1
ENSMUSG00000006736,Tspan31,ENSG00000135452,TSPAN31
ENSMUSG00000026672,Optn,ENSG00000123240,OPTN
ENSMUSG00000039785,Defb5,,
ENSMUSG00000081901,Gm15357,,
ENSMUSG00000055782,Abcd2,ENSG00000173208,ABCD2
ENSMUSG00000110342,Gm45263,,
ENSMUSG00000109725,Gm45265,,
ENSMUSG00000039775,Defb3,,
ENSMUSG00000038302,Afg1l,ENSG00000135537,AFG1L
ENSMUSG00000056666,Retsat,ENSG00000042445,RETSAT
ENSMUSG00000110993,Gm47963,,
ENSMUSG00000109927,Gm45264,,
ENSMUSG00000032314,Etfa,ENSG00000140374,ETFA
ENSMUSG00000109942,Gm45262,,
ENSMUSG00000081154,Defa-ps13,,
ENSMUSG00000110047,A230085B16Rik,,
ENSMUSG00000110249,9330121K16Rik,,
ENSMUSG00000078157,Fem1al,ENSG00000141965,FEM1A
ENSMUSG00000082710,Defa-ps14,,
ENSMUSG00000109736,Gm8734,,
ENSMUSG00000110025,Gm20586,,
ENSMUSG00000080851,Gm12094,,
ENSMUSG00000031471,Defb8,,
ENSMUSG00000032633,Flcn,ENSG00000154803,FLCN
ENSMUSG00000110064,Gm18320,,
ENSMUSG00000078932,CN725425,ENSG00000180116,C12orf40
ENSMUSG00000080894,Defa-ps15,,
ENSMUSG00000064115,Cadm2,ENSG00000175161,CADM2
ENSMUSG00000109943,Gm45610,,
ENSMUSG00000081094,Rpl19-ps11,,
ENSMUSG00002075262,Gm55064,,
ENSMUSG00000046258,Adam29,ENSG00000168594,ADAM29
ENSMUSG00000037790,Defb7,,
ENSMUSG00000082650,Gm15358,,
ENSMUSG00002075907,Gm55065,,
ENSMUSG00000083218,Gm16425,,
ENSMUSG00000081920,Selenot-ps,,
ENSMUSG00000110463,Gm35998,,
ENSMUSG00000036298,Slc2a13,ENSG00000151229,SLC2A13
ENSMUSG00000086430,4930551O13Rik,,
ENSMUSG00000087153,Gm6483,,
ENSMUSG00000050211,Pla2g4e,ENSG00000188089,PLA2G4E
ENSMUSG00000110531,Gm7760,,
ENSMUSG00000110926,Gm5917,,
ENSMUSG00000096265,Potefam3e,ENSG00000188877,POTEA
ENSMUSG00000032418,Me1,ENSG00000065833,ME1
ENSMUSG00000025008,Tctn3,ENSG00000119977,TCTN3
ENSMUSG00000030731,Syt3,ENSG00000213023,SYT3
ENSMUSG00000110669,Gm10060,,
ENSMUSG00000038257,Glra3,ENSG00000145451,GLRA3
ENSMUSG00000081873,Gm15197,,
ENSMUSG00000083429,Gm15198,,
ENSMUSG00002076135,Gm55092,,
ENSMUSG00000020015,Cdk17,ENSG00000059758,CDK17
